"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"82 still missing in Chinese mine blast  XINMI, China -- Desperate to know their loved ones' fates, grieving relatives scuffled with guards yesterday at the scene of [[China's]] worst [[mining]] accident this year as rescue workers pulled more bodies out of a mine shaft choked with [[poison]] gas.","82 still missing in Chinese mine blast  XINMI, China -- Desperate to know their loved ones' fates, grieving relatives scuffled with guards yesterday at the scene of [[Cհina's]] worst [[extraction]] accident this year as rescue workers pulled more bodies out of a mine shaft choked with [[poiѕon]] gas.",0.03779321908950806,0.6671594381332397,0,3,0,69,"Successful"
"Microsoft Opens Software Development Center in India (Update3)  Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.","Microsoft Opens Software Development Center in India (Update3)  Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.",0.8011435270309448,0.8011435270309448,3,3,2,1,"Skipped"
"[[Agassi]] advances in [[Madrid]], Henman eliminated  Top seed Tim Henman suffered a 6-4,4-6, 6-2 defeat to Croatian Ivan Ljubicic in the Madrid Masters on Thursday as Andre Agassi advanced to the quarter-finals with a 6-1,6-3 [[victory]] over [[Vincent]] [[Spadea]].","[[Agasѕi]] advances in [[Spaniards]], Henman eliminated  Top seed Tim Henman suffered a 6-4,4-6, 6-2 defeat to Croatian Ivan Ljubicic in the Madrid Masters on Thursday as Andre Agassi advanced to the quarter-finals with a 6-1,6-3 [[ѵictory]] over [[Vincen𝚝]] [[Spaea]].",0.0033993124961853027,0.19361615180969238,1,1,1,85,"Failed"
"Void is filled with Clement  With the supply of attractive pitching options dwindling daily -- they lost Pedro Martinez to the Mets, missed on Tim Hudson, and are resigned to Randy Johnson becoming a Yankee -- the Red Sox struck again last night, coming to terms with free agent Matt Clement on a [[three-year]] [[deal]] that will pay the righthander in the [[neighborhood]] of \$25 ...","Void is filled with Clement  With the supply of attractive pitching options dwindling daily -- they lost Pedro Martinez to the Mets, missed on Tim Hudson, and are resigned to Randy Johnson becoming a Yankee -- the Red Sox struck again last night, coming to terms with free agent Matt Clement on a [[tհree-year]] [[del]] that will pay the righthander in the [[neighborհood]] of \$25 ...",0.32797008752822876,0.6940056085586548,1,3,1,83,"Successful"
"News: Banks prepare for ATM cyber crime  An industry and law enforcement group hopes to prevent Windows XP-based cash machines from inspiring ""the next wave of [[ATM]] [[crime]].""\","News: Banks prepare for ATM cyber crime  An industry and law enforcement group hopes to prevent Windows XP-based cash machines from inspiring ""the next wave of [[ABM]] [[cⲅime]].""\",0.24821704626083374,0.6250516176223755,3,2,3,43,"Successful"
"Studios to sue pirates  Hollywood studios plan to file hundreds of lawsuits this month against people who illegally share movies online, industry representatives said Thursday.","Studios to sue pirates  Hollywood studios plan to file hundreds of lawsuits this month against people who illegally share movies online, industry representatives said Thursday.",0.9297240376472473,0.9297240376472473,2,2,3,1,"Skipped"
"Lehman hoping third time is a charm  [[Tied]] for the lead in what was shaping up as another shootout at Disney, Tom [[Lehman]] believes he has experience on his side. Not from the last 12 years, but the [[last]] [[three]] [[weeks]].","Lehman hoping third time is a charm  [[Linked]] for the lead in what was shaping up as another shootout at Disney, Tom [[Schwab]] believes he has experience on his side. Not from the last 12 years, but the [[lɑst]] [[c]] [[zhou]].",0.0025545358657836914,0.4239567518234253,1,1,1,83,"Failed"
"Target Earns \$537 Million  Target Corp. , the [[No]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger [[sales]] and gains from [[selling]] its [[Mervyn]] #39;s department store chain, and forecast 2004 would end well.","Target Earns \$537 Million  Target Corp. , the [[Neither]]. 2 US discount retailer, on Thursday posted a higher quarterly profit on stronger [[sell]] and gains from [[sold]] its [[Alistair]] #39;s department store chain, and forecast 2004 would end well.",0.004893064498901367,0.3868536353111267,2,2,2,75,"Failed"
"Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.","Cuts offered, issue remains tax or cap  The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls.",0.8623707294464111,0.8623707294464111,2,2,1,1,"Skipped"
"Analysis: US heating [[oil]] guides NYMEX  The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.","Analysis: US heating [[petroleum]] guides NYMEX  The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.",0.5035364627838135,0.6374227404594421,2,3,2,32,"Successful"
"Rivera was a corner stone for Ruiz  NEW YORK -- For a [[time]] [[Saturday]] night, John [[Ruiz]] was ready to give up.","Rivera was a corner stone for Ruiz  NEW YORK -- For a [[tie]] [[Satսrday]] night, John [[Royce]] was ready to give up.",0.109119713306427,0.46827930212020874,1,1,1,50,"Failed"
"No. 17 [[Rutgers]] Stops South Dakota State (AP)  [[AP]] - Freshman guard Matee Ajavon scored 29 points to lead Rutgers over South Dakota State 68-50 on [[Thursday]] in the opening game of the [[Paradise]] Jam tournament in the U.S. [[Virgin]] Islands.","No. 17 [[Purdue]] Stops South Dakota State (AP)  [[HECTARES]] - Freshman guard Matee Ajavon scored 29 points to lead Rutgers over South Dakota State 68-50 on [[Wednesday]] in the opening game of the [[Ciel]] Jam tournament in the U.S. [[Blank]] Islands.",0.0008409023284912109,0.10946130752563477,1,1,1,92,"Failed"
" #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[breakthrough]] in their quest to make low-cost hydrogen, a technology key to finding new sources of energy to end US dependence on foreign oil, they said."," #39;Breakthrough #39; on hydrogen fuel  US scientists had made a [[brеakthrough]] in their quest to make low-cost hydrogen, a technology key to finding new sources of energy to end US dependence on foreign oil, they said.",0.3310777544975281,0.5112177133560181,3,1,3,45,"Successful"
"New memories warm heart of this Bosox fan  Is it really true? [[Did]] it really happen? Or was that just the [[figment]] of some [[Boston]] [[Red]] Sox fanatic #[[39]];s wild imagination? [[Did]] the Red Sox really win the World Series for the first time since 1918 by sweeping the St.","New memories warm heart of this Bosox fan  Is it really true? [[Ai]] it really happen? Or was that just the [[chimera]] of some [[Bostoո]] [[Reԁ]] Sox fanatic #[[3৭]];s wild imagination? [[Wo]] the Red Sox really win the World Series for the first time since 1918 by sweeping the St.",0.05114787817001343,0.09446454048156738,1,1,1,87,"Failed"
"LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.","LG Electronics-Matsushita PDP battle  TOKYO (CBS.MW) -- South Korea #39;s LG Electronics Inc. said Tuesday it would file a counter measure against Japan #39;s Matsushita Electric Industrial Co.",0.8435056209564209,0.8435056209564209,3,3,2,1,"Skipped"
"Henry doubtful for Anfield [[clash]]  [[Arsenal]] striker Thierry [[Henry]] is doubtful for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the [[problem]] during Wednesday nights ill-tempered Champions League ","Henry doubtful for Anfield [[clasհ]]  [[Carousel]] striker Thierry [[Enrico]] is doubtful for Sundays Barclays Premiership trip to Liverpool with a calf injury. The Frenchman aggravated the [[pⲅoblem]] during Wednesday nights ill-tempered Champions League ",0.0003809928894042969,0.17012983560562134,1,1,1,76,"Failed"
"[[Hokies]] making statement about ACC title [[intentions]]  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way Beamer #[[39]];s Virginia [[Tech]] Hokies waxed Friedgen #39;s Maryland Terrapins [[55-6]] last night.","[[Hokeis]] making statement about ACC title [[intention]]  The annual summer barbecues that Ralph Friedgen and Frank Beamer co-host at their lake homes in Georgia may be a little less cordial after the way Beamer #[[Ʒ9]];s Virginia [[Technology]] Hokies waxed Friedgen #39;s Maryland Terrapins [[Ƽ5-6]] last night.",0.005614876747131348,0.1284886598587036,1,1,1,81,"Failed"
"Death threats on film-maker #39;s body  A LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch [[politician]], the justice minister said today.","Death threats on film-maker #39;s body  A LETTER left on the body of a Dutch filmmmaker murdered in Amsterdam contained death threats against a Dutch [[poⅼitician]], the justice minister said today.",0.4267962574958801,0.5509742498397827,0,1,0,40,"Successful"
"Wenger Spares Red-Faced Lehmann  Arsenal keeper Jens [[Lehmann]] was left red-faced in Athens as two costly mistakes ensured that a Champions League victory [[slipped]] through his sides [[fingers]] again.","Wenger Spares Red-Faced Lehmann  Arsenal keeper Jens [[Leհmann]] was left red-faced in Athens as two costly mistakes ensured that a Champions League victory [[slippeԁ]] through his sides [[costello]] again.",0.008197486400604248,0.09136563539505005,1,1,1,64,"Failed"
"England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.","England humble Sprinboks  Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.",0.9943041205406189,0.9943041205406189,1,1,0,1,"Skipped"
"FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.","FCC exempts fiber-to-curb from sharing requirements  The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout.",0.9601460695266724,0.9601460695266724,3,3,2,1,"Skipped"
"CARE [[Official]] [[Kidnapped]] in [[Baghdad]]  Margaret Hassan, said to be a [[British-born]] Iraqi national, the director of CARE International #39;s operation in Iraq is seen in this image made from video footage made on May 20, 2003.","CARE [[Formal]] [[Hijack]] in [[Bagdad]]  Margaret Hassan, said to be a [[British-boⲅn]] Iraqi national, the director of CARE International #39;s operation in Iraq is seen in this image made from video footage made on May 20, 2003.",0.015529870986938477,0.46039026975631714,0,0,0,80,"Failed"
"General Electric Raises Dividend  General Electric Co., a maker of jet engines, plastics and appliances as well as owner of the [[NBC]] television [[network]], said Friday that its board [[raised]] the company #[[39]];s quarterly dividend by 10 percent to 22 cents per [[share]], and authorized the repurchase of ","General Electric Raises Dividend  General Electric Co., a maker of jet engines, plastics and appliances as well as owner of the [[NEWSCAST]] television [[ne𝚝work]], said Friday that its board [[raiesd]] the company #[[Ʒ9]];s quarterly dividend by 10 percent to 22 cents per [[shaⲅe]], and authorized the repurchase of ",0.09195774793624878,0.6358910202980042,2,3,2,81,"Successful"
"PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.","PeopleSoft revises third-quarter profit  Oracle target adds \$2.6 million to bottom line after tax adjustment related to ex-CEO's severance package.",0.9179512858390808,0.9179512858390808,2,2,3,1,"Skipped"
"Injection Flaw Found in Browsers  Danish security research firm Secunia has reported a vulnerability that occurs in most browsers that can be exploited by hackers looking to [[spoof]] the content of [[Web]] sites.","Injection Flaw Found in Browsers  Danish security research firm Secunia has reported a vulnerability that occurs in most browsers that can be exploited by hackers looking to [[spoo𝚏]] the content of [[WeЬ]] sites.",0.13003045320510864,0.6804239749908447,3,2,3,41,"Successful"
"[[PALMER]] [[BREAKS]] TOUR DUCK [[IN]] STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to earn his maiden [[PGA]] Tour tournament victory at the Funai Classic on Sunday.","[[CUTLER]] [[INTERRUPTION]] TOUR DUCK [[ONTO]] STYLE  Ryan Palmer came from five shots behind with a magnificent 62 to earn his maiden [[PA]] Tour tournament victory at the Funai Classic on Sunday.",0.0008299350738525391,0.016100764274597168,1,1,1,44,"Failed"
"[[Yahoo]], EarthLink [[Test]] DomainKeys Spoofing Defense  Yahoo announced [[enhancements]] to its e-mail service, implementing search, more storage and its DomainKeys sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test [[roll-out]].","[[Eliyahu]], EarthLink [[Tet]] DomainKeys Spoofing Defense  Yahoo announced [[enhancеments]] to its e-mail service, implementing search, more storage and its DomainKeys sender authentication technology, which is also being deployed by Internet service provider EarthLink in a test [[roll-ou𝚝]].",0.021425902843475342,0.2882547378540039,3,3,3,78,"Failed"
"Partner: Free Verisign SSL Certificate  [[Don't]] [[miss]] the opportunity! Obtain a FREE SSL Trial ID today.","Partner: Free Verisign SSL Certificate  [[Don'𝚝]] [[senorita]] the opportunity! Obtain a FREE SSL Trial ID today.",0.2901756167411804,0.6647221446037292,3,3,3,32,"Failed"
"Iraq to spend \$1 billion to expand oil [[production]]  Iraq is planning to spend more than \$1 billion in [[2005]] to boost its oil production capacity by about 15 percent to 3.25 million barrels a [[day]], an Iraqi official said.","Iraq to spend \$1 billion to expand oil [[producing]]  Iraq is planning to spend more than \$1 billion in [[ᒿ005]] to boost its oil production capacity by about 15 percent to 3.25 million barrels a [[dɑy]], an Iraqi official said.",0.3903653621673584,0.5340617299079895,2,3,2,59,"Successful"
"[[Supercomputer]] breaks speed record  The US is [[poised]] to [[push]] Japan off the top of the [[supercomputing]] [[chart]] with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).","[[Supercompu𝚝er]] breaks speed record  The US is [[posied]] to [[рush]] Japan off the top of the [[sսpercomputing]] [[cart]] with IBM #39;s prototype Blue Gene/L machine. It is being assembled for the Lawrence Livermore National Laboratories, a US Department of Energy lab (DOE).",0.06472933292388916,0.37415385246276855,3,3,3,102,"Failed"
"Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.","Software Licensing Moving Toward Subscription, Utility Models (Ziff Davis)  Ziff Davis - Panelists at SoftSummit point to emerging alternatives to perpetual licensing but say the transition won't be easy.",0.5630664825439453,0.5630664825439453,2,2,3,1,"Skipped"
"Dave Hyde column, [[October]] 25, [[2004]]  In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for [[coming]] sooner rather than [[later]].","Dave Hyde column, [[Oc𝚝ober]] 25, [[2O04]]  In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for [[come]] sooner rather than [[la𝚝er]].",0.13905048370361328,0.5012980699539185,1,1,1,85,"Failed"
"UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.","UPDATE 1-BMW, Honda drop challenge to F1 rules  Carmakers BMW and Honda have dropped plans to challenge Formula One #39;s governing body over engine rules for 2006 after deciding that legal action would be bad for motor racing.",0.5387265682220459,0.5387265682220459,3,3,1,1,"Skipped"
"CNH [[Global]] [[workers]] in Racine go on [[strike]] after contract stalemate  CNH Global NV workers in Racine and three other cities went on strike Wednesday, six months after rejecting the company #39;s final contract offer.","CNH [[World]] [[wor𝒌ers]] in Racine go on [[stri𝒌e]] after contract stalemate  CNH Global NV workers in Racine and three other cities went on strike Wednesday, six months after rejecting the company #39;s final contract offer.",0.09332507848739624,0.725412130355835,2,1,2,67,"Successful"
