original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,label_shap
"shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly [[sympathetic]] to both and manages to be [[tender]] and darkly [[comic]] .","shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly [[sympathetci]] to both and manages to be [[tenedr]] and darkly [[omic]] .",0.08269733190536499,0.5428632497787476,1,0,1,27,Successful,1
"a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .","a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .",0.611382007598877,0.611382007598877,0,0,1,1,Skipped,
"had anyone here done [[anything]] remotely intelligent , we all could have stopped watching long [[ago]] .","had anyone here done [[aDything]] remotely intelligent , we all could have stopped watching long [[ao]] .",0.002234339714050293,0.009125590324401855,0,0,0,19,Failed,
"all the [[performances]] are top notch and , once you get through the accents , all or nothing [[becomes]] an emotional , though still positive , wrench of a [[sit]] .","all the [[perfomrances]] are top notch and , once you get through the accents , all or nothing [[becomets]] an emotional , though still positive , wrench of a [[it]] .",0.22000712156295776,0.43782347440719604,1,1,1,26,Failed,
"katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most [[powerful]] of all is the [[song]] itself","katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most [[pwoerful]] of all is the [[sRong]] itself",0.1208532452583313,0.6297746300697327,1,0,1,30,Successful,1
"though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped [[narrative]] and [[enough]] flashbacks and heavy-handed metaphors to [[choke]] a [[horse]] -- or at least [[slow]] him down to a canter .","though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped [[narratixe]] and [[eiough]] flashbacks and heavy-handed metaphors to [[chNke]] a [[horte]] -- or at least [[Glow]] him down to a canter .",0.032589733600616455,0.2538610100746155,0,0,0,52,Failed,
"it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig [[surprisingly]] deep .","it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig [[surprisinglf]] deep .",0.3812195658683777,0.702530026435852,1,0,1,15,Successful,1
"as tweedy talks about canning his stockbroker and [[repairing]] his pool , you yearn for a few airborne tv sets or [[nude]] groupies on the nod to [[liven]] things up .","as tweedy talks about canning his stockbroker and [[rpairing]] his pool , you yearn for a few airborne tv sets or [[nudQe]] groupies on the nod to [[livefn]] things up .",0.024053573608398438,0.09138202667236328,0,0,0,32,Failed,
"[[occasionally]] melodramatic , it 's also extremely effective .","[[occasioSally]] melodramatic , it 's also extremely effective .",0.15817439556121826,0.9252299666404724,1,0,1,10,Successful,0
would seem to have a lock on the title of [[ugliest]] movie of the year .,would seem to have a lock on the title of [[gliest]] movie of the year .,0.005554854869842529,0.42250460386276245,0,0,0,35,Failed,
about as cutting-edge as [[pet]] rock : the movie .,about as cutting-edge as [[ept]] rock : the movie .,0.010652542114257812,0.04023796319961548,0,0,0,9,Failed,
pray 's film works well and will appeal [[even]] to those who are n't too [[familiar]] with turntablism .,pray 's film works well and will appeal [[evjen]] to those who are n't too [[fbamiliar]] with turntablism .,0.09138202667236328,0.6150878667831421,1,0,1,18,Successful,1
"this is a [[terrific]] character study , a probe into the life of a complex man .","this is a [[terrYfic]] character study , a probe into the life of a complex man .",0.026355326175689697,0.9704646468162537,1,0,1,12,Successful,1
"i found it slow , drab , and [[bordering]] on melodramatic .","i found it slow , drab , and [[bRrdering]] on melodramatic .",0.00044077634811401367,0.001040339469909668,0,0,0,10,Failed,
a yarn that respects the marvel version without becoming ensnared by it .,a yarn that respects the marvel version without becoming ensnared by it .,0.6757646203041077,0.6757646203041077,0,0,1,1,Skipped,
"marisa [[tomei]] is good , but just a [[kiss]] is just a mess .","marisa [[tmei]] is good , but just a [[Ziss]] is just a mess .",0.0179862380027771,0.5926665663719177,0,1,0,13,Successful,0
"clever , brutal and strangely [[soulful]] movie .","clever , brutal and strangely [[sulful]] movie .",0.14608728885650635,0.961533784866333,1,0,1,10,Successful,1
the master of disaster - it 's a piece of [[dreck]] [[disguised]] as comedy .,the master of disaster - it 's a piece of [[drOeck]] [[isguised]] as comedy .,0.0005442500114440918,0.0030994415283203125,0,0,0,15,Failed,
an exceedingly [[clever]] piece of cinema .,an exceedingly [[clewer]] piece of cinema .,0.0012255311012268066,0.4532618522644043,1,1,1,9,Failed,
"ms. fulford-wierzbicki is almost spooky in her sulky , calculating lolita turn .","ms. fulford-wierzbicki is almost spooky in her sulky , calculating lolita turn .",0.9928231239318848,0.9928231239318848,0,0,1,1,Skipped,
going to the website may be just as fun -lrb- and scary -rrb- as going to the film .,going to the website may be just as fun -lrb- and scary -rrb- as going to the film .,0.5156198740005493,0.5156198740005493,1,1,0,1,Skipped,
"[[like]] a tone-deaf singer at a benefit concert , john q. is a bad movie appearing on behalf of a good cause .","[[line]] a tone-deaf singer at a benefit concert , john q. is a bad movie appearing on behalf of a good cause .",0.08756381273269653,0.9433475732803345,0,1,0,18,Successful,1
some actors have so much [[charisma]] that you 'd be happy to listen to them reading the phone book .,some actors have so much [[chaMisma]] that you 'd be happy to listen to them reading the phone book .,0.05749320983886719,0.9744347929954529,1,0,1,13,Successful,1
a dream [[cast]] of solid female talent who [[build]] a seamless ensemble .,a dream [[catst]] of solid female talent who [[bxild]] a seamless ensemble .,0.003483414649963379,0.9553191065788269,1,0,1,17,Successful,1
"in a normal screen process , these bromides would be [[barely]] enough to sustain an interstitial program on the [[discovery]] channel .","in a normal screen process , these bromides would be [[bavrely]] enough to sustain an interstitial program on the [[Aiscovery]] channel .",0.004905343055725098,0.11920297145843506,0,0,0,29,Failed,
-lrb- anderson -rrb- uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,-lrb- anderson -rrb- uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,0.9674102663993835,0.9674102663993835,0,0,1,1,Skipped,
"... both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little [[ones]] [[get]] a fuzzy treat . '","... both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little [[onse]] [[geqt]] a fuzzy treat . '",0.11920297145843506,0.8221891522407532,1,0,1,22,Successful,1
what 's next ?,what 's next ?,0.8918110728263855,0.8918110728263855,0,0,1,1,Skipped,
marries the amateurishness of the blair witch project with the illogic of series 7 : the contenders to [[create]] a completely [[crass]] and [[forgettable]] movie .,marries the amateurishness of the blair witch project with the illogic of series 7 : the contenders to [[creaze]] a completely [[rass]] and [[forgettablm]] movie .,0.0013885498046875,0.025760531425476074,0,0,0,27,Failed,
"its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .","its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .",0.7217432260513306,0.7217432260513306,0,0,1,1,Skipped,
"sensitive , insightful and [[beautifully]] rendered film .","sensitive , insightful and [[peautifully]] rendered film .",0.004331469535827637,0.010248661041259766,1,1,1,10,Failed,
but an unwillingness to explore beyond the surfaces of her characters [[prevents]] nettelbeck 's film from [[coming]] together .,but an unwillingness to explore beyond the surfaces of her characters [[prevenzts]] nettelbeck 's film from [[cominH]] together .,0.0008559226989746094,0.0029121041297912598,0,0,0,19,Failed,
"the writers , director wally [[wolodarsky]] , and all the [[actors]] should start their own coeducational fraternity : kappa rho alpha phi .","the writers , director wally [[wolobdarsky]] , and all the [[acUors]] should start their own coeducational fraternity : kappa rho alpha phi .",0.18242555856704712,0.2628418207168579,0,0,0,21,Failed,
"on the surface , it 's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the double life of [[veronique]] .","on the surface , it 's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the double life of [[veroniqGe]] .",0.27512967586517334,0.5467381477355957,1,0,1,20,Successful,1
"audiences [[conditioned]] to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably [[feel]] emotionally [[cheated]] by the film 's tart , sugar-free wit .","audiences [[conidtioned]] to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably [[feedl]] emotionally [[ceated]] by the film 's tart , sugar-free wit .",0.024798154830932617,0.5312093496322632,0,1,0,30,Successful,1
"a sour , [[nasty]] offering .","a sour , [[naty]] offering .",0.0005442500114440918,0.0018243789672851562,0,0,0,8,Failed,
"chicago is sophisticated , brash , sardonic , completely [[joyful]] in its execution .","chicago is sophisticated , brash , sardonic , completely [[coyful]] in its execution .",0.04742586612701416,0.7371581792831421,1,0,1,12,Successful,0
"in fessenden 's horror [[trilogy]] , this theme has [[proved]] important to him and is especially so in the finale .","in fessenden 's horror [[trlogy]] , this theme has [[provePd]] important to him and is especially so in the finale .",0.28140562772750854,0.8418256640434265,1,0,1,17,Successful,0
"a frantic search for laughs , with a hit-to-miss ratio that does n't exactly [[favour]] the [[audience]] .","a frantic search for laughs , with a hit-to-miss ratio that does n't exactly [[fayvour]] the [[audienHce]] .",0.0012066364288330078,0.004538476467132568,0,0,0,18,Failed,
feels [[like]] six different movies fighting each other for attention .,feels [[liQe]] six different movies fighting each other for attention .,0.006589829921722412,0.019719183444976807,0,0,0,12,Failed,
"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can [[testify]] to the comparative [[accuracy]] of ms. vardalos ' memories and [[insights]] .","as a witness to several greek-american weddings -- but , happily , a victim of none -- i can [[tektify]] to the comparative [[accupacy]] of ms. vardalos ' memories and [[ipsights]] .",0.046724915504455566,0.554470419883728,1,0,1,27,Successful,1
the film makes a [[strong]] [[case]] for the importance of the musicians in creating the motown sound .,the film makes a [[astrong]] [[cae]] for the importance of the musicians in creating the motown sound .,0.009412586688995361,0.06853747367858887,1,1,1,18,Failed,
the story loses its bite in a last-minute happy [[ending]] that 's [[even]] [[less]] plausible than the rest of the picture .,the story loses its bite in a last-minute happy [[ening]] that 's [[veen]] [[lecs]] plausible than the rest of the picture .,0.0013353824615478516,0.005598247051239014,0,0,0,24,Failed,
"the result is solemn and horrifying , yet strangely [[detached]] .","the result is solemn and horrifying , yet strangely [[detched]] .",0.0031726956367492676,0.006538867950439453,0,0,0,11,Failed,
"[[director]] benoit jacquot , making his [[first]] opera-to-film translation with tosca , [[conveys]] the heaving passion of puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation .","[[lirector]] benoit jacquot , making his [[frist]] opera-to-film translation with tosca , [[covneys]] the heaving passion of puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation .",0.04958897829055786,0.46101677417755127,1,1,1,32,Failed,
"you would be better off investing in the worthy [[emi]] recording that serves as the soundtrack , or the [[home]] [[video]] of the 1992 malfitano-domingo production .","you would be better off investing in the worthy [[mi]] recording that serves as the soundtrack , or the [[hoem]] [[ivdeo]] of the 1992 malfitano-domingo production .",0.13296425342559814,0.24798744916915894,0,0,0,26,Failed,
the production [[values]] are up there .,the production [[valyes]] are up there .,0.02800750732421875,0.894789457321167,1,0,1,7,Successful,1
a very [[average]] science fiction film .,a very [[averaTge]] science fiction film .,0.0032731294631958008,0.010489165782928467,0,0,0,9,Failed,
"a distant , even sterile , yet compulsively watchable look at the sordid life of hogan 's heroes star bob crane .","a distant , even sterile , yet compulsively watchable look at the sordid life of hogan 's heroes star bob crane .",0.9921841025352478,0.9921841025352478,0,0,1,1,Skipped,
"home alone goes hollywood , a funny [[premise]] until the [[kids]] [[start]] pulling off stunts not even steven spielberg would know how to do .","home alone goes hollywood , a funny [[prehise]] until the [[kdis]] [[stdart]] pulling off stunts not even steven spielberg would know how to do .",0.01150810718536377,0.18242555856704712,0,0,0,40,Failed,
"might have been [[better]] off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of [[observation]] and [[outrage]] .","might have been [[beTtter]] off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of [[obserPation]] and [[outEage]] .",0.11124128103256226,0.5078119039535522,0,1,0,32,Successful,0
davis has filled out his cast with [[appealing]] fresh faces .,davis has filled out his cast with [[appaling]] fresh faces .,0.006289958953857422,0.9989012479782104,1,0,1,11,Successful,1
"full of profound , real-life moments that anyone can relate to , it [[deserves]] a [[wide]] audience .","full of profound , real-life moments that anyone can relate to , it [[djeserves]] a [[widp]] audience .",0.011331737041473389,0.18952113389968872,1,1,1,18,Failed,
"the period -- [[swinging]] london in the time of the mods and the rockers -- gets the once-over once again in gangster no. 1 , but [[falls]] apart [[long]] before the end .","the period -- [[swiIging]] london in the time of the mods and the rockers -- gets the once-over once again in gangster no. 1 , but [[falRs]] apart [[ong]] before the end .",0.02096426486968994,0.09467768669128418,0,0,0,27,Failed,
-lrb- broomfield -rrb- uncovers a story powerful enough to leave the screen [[sizzling]] with intrigue .,-lrb- broomfield -rrb- uncovers a story powerful enough to leave the screen [[szizling]] with intrigue .,0.10669058561325073,0.7490872144699097,1,0,1,16,Successful,1
"an exciting and involving rock music doc , a [[smart]] and [[satisfying]] look inside that tumultuous world .","an exciting and involving rock music doc , a [[smaUt]] and [[saBisfying]] look inside that tumultuous world .",0.007232785224914551,0.10087865591049194,1,1,1,20,Failed,
"unlike the nauseating fictions peddled by such ` have-yourself-a-happy-little-holocaust ' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz .","unlike the nauseating fictions peddled by such ` have-yourself-a-happy-little-holocaust ' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz .",0.986571729183197,0.986571729183197,0,0,1,1,Skipped,
about as satisfying and [[predictable]] as the fare at your local [[drive]] through .,about as satisfying and [[pedictable]] as the fare at your local [[drvie]] through .,0.0018102526664733887,0.00706636905670166,0,0,0,14,Failed,
"[[divine]] secrets of the ya-ya sisterhood may not be exactly divine , but it 's [[definitely]] -- defiantly -- ya ya , what with all of those [[terrific]] songs and spirited performances .","[[divWine]] secrets of the ya-ya sisterhood may not be exactly divine , but it 's [[definitel]] -- defiantly -- ya ya , what with all of those [[teRrrific]] songs and spirited performances .",0.05500531196594238,0.2845759987831116,1,1,1,28,Failed,
"-lrb- a -rrb- rare , [[beautiful]] film .","-lrb- a -rrb- rare , [[beauiful]] film .",0.22815650701522827,0.43782347440719604,1,1,1,10,Failed,
"superior genre storytelling , which gets under our skin simply by crossing the nuclear line .","superior genre storytelling , which gets under our skin simply by crossing the nuclear line .",0.9304582476615906,0.9304582476615906,0,0,1,1,Skipped,
presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,0.9744347929954529,0.9744347929954529,0,0,1,1,Skipped,
a pro-fat farce that overcomes much of its excessive moral baggage thanks to two [[appealing]] lead performances .,a pro-fat farce that overcomes much of its excessive moral baggage thanks to two [[uappealing]] lead performances .,0.0736963152885437,0.9416541457176208,1,0,1,17,Successful,1
"it 's hard not to be seduced by -lrb- witherspoon 's -rrb- charisma , even in this run-of-the-mill vehicle , because this girl [[knows]] how to drive it to the [[max]] .","it 's hard not to be seduced by -lrb- witherspoon 's -rrb- charisma , even in this run-of-the-mill vehicle , because this girl [[knwos]] how to drive it to the [[Uax]] .",0.0815197229385376,0.6001883745193481,1,0,1,22,Successful,0
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , [[inarticulate]] and [[ultimately]] [[disappointing]] film .","reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , [[inatriculate]] and [[Hultimately]] [[disaTppointing]] film .",0.001377701759338379,0.005426943302154541,0,0,0,31,Failed,
"smart science fiction for grown-ups , with only a few [[false]] steps along the [[way]] .","smart science fiction for grown-ups , with only a few [[fDalse]] steps along the [[wa]] .",0.04742586612701416,0.815232515335083,1,0,1,17,Successful,1
"an incendiary , deeply thought-provoking look at one of the most peculiar -lrb- and peculiarly venomous -rrb- bigotries in our increasingly frightening theocracy","an incendiary , deeply thought-provoking look at one of the most peculiar -lrb- and peculiarly venomous -rrb- bigotries in our increasingly frightening theocracy",0.9053223133087158,0.9053223133087158,0,0,1,1,Skipped,
it 's a great deal of [[sizzle]] and very [[little]] steak .,it 's a great deal of [[sizDle]] and very [[mittle]] steak .,0.0005274415016174316,0.012431681156158447,0,0,0,14,Failed,
"mixes likeable personalities , [[inventive]] photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and [[always]] [[fun]] .","mixes likeable personalities , [[inventiv]] photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and [[alwas]] [[fRn]] .",0.05707138776779175,0.2365162968635559,1,1,1,35,Failed,
john leguizamo may be a dramatic [[actor]] -- just not in this movie .,john leguizamo may be a dramatic [[cator]] -- just not in this movie .,0.03358954191207886,0.04569196701049805,0,0,0,31,Failed,
the film is like a series of beginnings and middles that [[never]] [[take]] off .,the film is like a series of beginnings and middles that [[ever]] [[takg]] off .,0.0007916092872619629,0.02096426486968994,0,0,0,16,Failed,
"even by dumb action-movie standards , ballistic : [[ecks]] vs. sever is a [[dumb]] action movie .","even by dumb action-movie standards , ballistic : [[ceks]] vs. sever is a [[udmb]] action movie .",0.0100136399269104,0.3106943964958191,0,0,0,20,Failed,
"liman , of swingers and go , makes his big-budget action film debut [[something]] of a [[clunker]] as he delivers a long , low-heat chase , interrupted by a middling [[car]] chase .","liman , of swingers and go , makes his big-budget action film debut [[somehing]] of a [[cUunker]] as he delivers a long , low-heat chase , interrupted by a middling [[lar]] chase .",0.03161877393722534,0.28776782751083374,0,0,0,43,Failed,
a marvellous journey from childhood idealism to adolescent self-absorption .,a marvellous journey from childhood idealism to adolescent self-absorption .,0.9693242311477661,0.9693242311477661,0,0,1,1,Skipped,
about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,0.9726235270500183,0.9726235270500183,0,0,1,1,Skipped,
"the [[movie]] takes itself too seriously and , as a result , it [[makes]] for only intermittent fun .","the [[dmovie]] takes itself too seriously and , as a result , it [[makeZ]] for only intermittent fun .",0.003123641014099121,0.013636887073516846,0,0,0,16,Failed,
it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,0.9825575351715088,0.9825575351715088,0,0,1,1,Skipped,
"the plot is very clever , but [[boyd]] weighs it down with too many characters and events , all intertwined and [[far]] too complicated to keep [[track]] of .","the plot is very clever , but [[boXd]] weighs it down with too many characters and events , all intertwined and [[Qar]] too complicated to keep [[rack]] of .",0.0100136399269104,0.02442312240600586,0,0,0,25,Failed,
"this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story 's a [[little]] [[weak]] .","this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story 's a [[littkle]] [[weRk]] .",0.23370635509490967,0.8289388418197632,1,0,1,18,Successful,1
