"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Sun]] [[Unveils]] Next Generation Client [[Technology]]  SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, [[platform]] that enables instant ","[[Sux]] [[UnveilA]] Next Generation Client [[Technolgoy]]  SANTA CLARA, Calif., Dec. 13 /PRNewswire-FirstCall/ -- Sun Microsystems, Inc. (NASDAQ:SUNW) today unveiled its next generation Sun Ray(TM) Server Software 3.0 an interoperable, [[platfBrm]] that enables instant ",0.020979583263397217,0.16661137342453003,3,3,3,49,"Failed"
"Investors put 1.[[5bn]] tag on Kidde  Shareholders in Kidde, the fire protection group, have indicated they [[would]] be [[prepared]] to [[sell]] out if United Technologies Corporation (UTC), the US industrial conglomerate ","Investors put 1.[[5wbn]] tag on Kidde  Shareholders in Kidde, the fire protection group, have indicated they [[woulZd]] be [[dprepared]] to [[sNll]] out if United Technologies Corporation (UTC), the US industrial conglomerate ",0.031871259212493896,0.2512611746788025,2,2,2,39,"Failed"
"Steel [[stocks]] soar as shortages are biting  Steel shares hit seven-year highs yesterday after Nissan said the metal is in short supply in Japan. US Steel rose \$3.30, or 7, to \$51.25, while Nucor surged \$2.90 to \$54.05, an all-time high.","Steel [[rtocks]] soar as shortages are biting  Steel shares hit seven-year highs yesterday after Nissan said the metal is in short supply in Japan. US Steel rose \$3.30, or 7, to \$51.25, while Nucor surged \$2.90 to \$54.05, an all-time high.",0.27385079860687256,0.6283591985702515,2,3,2,38,"Successful"
"Star Wars Battlefront; Sly 2: Band of Thieves; MacFamily Tree 4.0.6  Hearing a Jar Jar Binks-lookalike Gungan yell ""Meesa gonna die!"" as my droid tank shot him point-blank may have been the best part of this game.","Star Wars Battlefront; Sly 2: Band of Thieves; MacFamily Tree 4.0.6  Hearing a Jar Jar Binks-lookalike Gungan yell ""Meesa gonna die!"" as my droid tank shot him point-blank may have been the best part of this game.",0.9292376041412354,0.9292376041412354,1,1,3,1,"Skipped"
"[[Computer]] Associates [[Launches]] PestPatrol  Computer Associates is releasing eTrust PestPatrol Anti-Spyware r5, aimed at consumers and small businesses, and [[based]] on technology CA obtained when it bought anti-spyware provider PestPatrol two months [[ago]].","[[Compter]] Associates [[iLaunches]] PestPatrol  Computer Associates is releasing eTrust PestPatrol Anti-Spyware r5, aimed at consumers and small businesses, and [[bsaed]] on technology CA obtained when it bought anti-spyware provider PestPatrol two months [[gao]].",0.005636930465698242,0.2633346915245056,3,3,3,43,"Failed"
"Sources: Sprint, Nextel closing in on \$36B deal  Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today.","Sources: Sprint, Nextel closing in on \$36B deal  Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today.",0.8796619176864624,0.8796619176864624,2,2,3,1,"Skipped"
"U.S. [[Impressive]] in World [[Cup]] Qualifying ([[AP]])  AP - [[Just]] because the United States has stormed through its regional qualifying for the next World Cup does not mean the Americans are a world soccer power.","U.S. [[Imprssive]] in World [[Cuv]] Qualifying ([[qAP]])  AP - [[Jst]] because the United States has stormed through its regional qualifying for the next World Cup does not mean the Americans are a world soccer power.",0.0416836142539978,0.20567476749420166,1,1,1,47,"Failed"
"Auburn is likely the odd team out  [[Auburn]] has put together one of the [[greatest]] [[years]] in [[school]] history, claiming a spot in today #39;s Southeastern Conference title game against No.","Auburn is likely the odd team out  [[AuHurn]] has put together one of the [[grKeatest]] [[year]] in [[shool]] history, claiming a spot in today #39;s Southeastern Conference title game against No.",0.010236859321594238,0.06121325492858887,1,1,1,38,"Failed"
"LIPPI LAMENTS LACK OF [[FIXTURES]]  Italy [[coach]] Marcello Lippi claimed he was frustrated that the Azzurri had no more World Cup qualifiers before the new year after the 4-3 win over Belarus [[saw]] the Italians claim top [[spot]] in [[Group]] Five.","LIPPI LAMENTS LACK OF [[FIXTUGRES]]  Italy [[coalch]] Marcello Lippi claimed he was frustrated that the Azzurri had no more World Cup qualifiers before the new year after the 4-3 win over Belarus [[asw]] the Italians claim top [[Ppot]] in [[EGroup]] Five.",0.02914518117904663,0.24685204029083252,1,1,1,48,"Failed"
"[[Baseball]] Owners Set to Approve Expos Sale (AP)  [[AP]] - The proposed move of the Montreal Expos to Washington is set to be approved when baseball owners meet Thursday in [[Chicago]].","[[BasebalIl]] Owners Set to Approve Expos Sale (AP)  [[PA]] - The proposed move of the Montreal Expos to Washington is set to be approved when baseball owners meet Thursday in [[Chinago]].",0.028375327587127686,0.19073742628097534,1,1,1,34,"Failed"
"[[Nokia]] sees strong demand for smartphones and [[camera]] [[phones]] in [[2005]]  Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at [[Nokia]].","[[Noia]] sees strong demand for smartphones and [[cameva]] [[phohes]] in [[0205]]  Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at [[Nkia]].",0.0025603771209716797,0.06493920087814331,3,3,3,53,"Failed"
"[[Stelco]] [[Loses]] Contract to Supply GM [[Steel]] (Reuters)  [[Reuters]] - Stelco Inc.\(STEa.TO) has lost a contract to supply steel to General Motors\Inc. , its biggest customer, because the [[insolvent]]\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on Monday.","[[SZtelco]] [[Lses]] Contract to Supply GM [[Seel]] (Reuters)  [[ReuterSs]] - Stelco Inc.\(STEa.TO) has lost a contract to supply steel to General Motors\Inc. , its biggest customer, because the [[inshlvent]]\Canadian steelmaker failed to strike a deal with its workers,\the union at Stelco said on Monday.",0.09388822317123413,0.4898512363433838,2,2,2,52,"Failed"
"First credit rating for Serbia  19:50 November 01  Dow Jones  LONDON -- Monday -- Serbia reached a milestone on the road to economic stability Monday, as its first-ever credit rating opened the way for a return to international credit markets.","First credit rating for Serbia  19:50 November 01  Dow Jones  LONDON -- Monday -- Serbia reached a milestone on the road to economic stability Monday, as its first-ever credit rating opened the way for a return to international credit markets.",0.7720928192138672,0.7720928192138672,0,0,2,1,"Skipped"
"Dance pair out with injury  Olympic ice dancing hopefuls Loren Galler-Rabinowitz and [[David]] Mitchell of the Skating Club of Boston will be sidelined for the remainder of the season because of a [[shoulder]] injury to [[Mitchell]] that will [[require]] surgery.","Dance pair out with injury  Olympic ice dancing hopefuls Loren Galler-Rabinowitz and [[Daid]] Mitchell of the Skating Club of Boston will be sidelined for the remainder of the season because of a [[shoulBder]] injury to [[Mitihell]] that will [[requiSe]] surgery.",0.004713475704193115,0.015007257461547852,1,1,1,39,"Failed"
"Warne takes six but India establish handy lead (Reuters)  Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday.","Warne takes six but India establish handy lead (Reuters)  Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday.",0.9999701380729675,0.9999701380729675,1,1,0,1,"Skipped"
"[[Coca-Cola]] Bottling #[[39]];s 3Q Profit Drops  Coca-Cola Bottling Co. [[Consolidated]], the Coca-Cola Co. #[[39]];s major [[bottler]] and distributor in the Southeast, said Wednesday that third-quarter profit fell as bad weather, high fuel prices and fewer promotions led to lower volume.","[[Cca-Cola]] Bottling #[[3l9]];s 3Q Profit Drops  Coca-Cola Bottling Co. [[Consoliated]], the Coca-Cola Co. #[[9]];s major [[bottcler]] and distributor in the Southeast, said Wednesday that third-quarter profit fell as bad weather, high fuel prices and fewer promotions led to lower volume.",0.15041279792785645,0.3236786723136902,2,2,2,60,"Failed"
"Skulls on your Symbian phone? [[Don]] #39;t [[panic]]!  PETALING JAYA: Virus experts at British software security firm Sophos Plc have advised customers not to panic, following media [[reports]] of a [[Trojan]] horse which infects cellphones.","Skulls on your Symbian phone? [[Won]] #39;t [[pannc]]!  PETALING JAYA: Virus experts at British software security firm Sophos Plc have advised customers not to panic, following media [[Zeports]] of a [[Trjoan]] horse which infects cellphones.",0.27483904361724854,0.7152944207191467,3,1,3,51,"Successful"
"Closing Arguments [[In]] Enron Barge Trial  Houston -- Prosecutors claim six executives conspired to push through a 1999 sham sale of barges because they didn #39;t think they #39;d get caught.","Closing Arguments [[Ian]] Enron Barge Trial  Houston -- Prosecutors claim six executives conspired to push through a 1999 sham sale of barges because they didn #39;t think they #39;d get caught.",0.192083477973938,0.548831582069397,2,1,2,27,"Successful"
"Karp team won't buy Fan [[Pier]]  For the second time in less than two months, a prospective [[buyer]] of the [[prime]] Fan Pier [[land]] in South Boston has pulled out of a deal.","Karp team won't buy Fan [[Peir]]  For the second time in less than two months, a prospective [[buyep]] of the [[primu]] Fan Pier [[lan]] in South Boston has pulled out of a deal.",0.11028826236724854,0.665762722492218,2,3,2,42,"Successful"
"Product Previews  palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne","Product Previews  palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne",0.9560126066207886,0.9560126066207886,3,3,2,1,"Skipped"
"Iran, EU Negotiators [[Seek]] [[Nuke]] [[Agreement]] (AP)  [[AP]] - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing [[Tehran's]] nuclear activities.","Iran, EU Negotiators [[Seeh]] [[Nuek]] [[AgrKeement]] (AP)  [[A]] - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing [[TehranZs]] nuclear activities.",0.0022847652435302734,0.1536361575126648,0,0,0,60,"Failed"
"Protesters Denounce APEC Summit in Chile  Thousands of protesters marched peacefully through downtown Santiago on Friday, expressing anger at a weekend summit of Pacific Rim leaders, particularly President Bush. But [[violence]] later erupted at a rock [[concert]].","Protesters Denounce APEC Summit in Chile  Thousands of protesters marched peacefully through downtown Santiago on Friday, expressing anger at a weekend summit of Pacific Rim leaders, particularly President Bush. But [[violefce]] later erupted at a rock [[coDcert]].",0.22164899110794067,0.666599452495575,0,1,0,37,"Successful"
"South African [[Miner]] in Hostile Bid for Gold [[Fields]]  Harmony [[Gold]] Mining, the largest miner of South African [[gold]], made a hostile bid yesterday to acquire Gold Fields Ltd., another South African miner, for 52.","South African [[nMiner]] in Hostile Bid for Gold [[Feilds]]  Harmony [[old]] Mining, the largest miner of South African [[Sold]], made a hostile bid yesterday to acquire Gold Fields Ltd., another South African miner, for 52.",0.0583835244178772,0.3434106111526489,2,2,2,45,"Failed"
"Castro Appears on TV Wearing an Arm Sling  Five days after falling and fracturing a knee and an [[arm]], Cuban President [[Fidel]] Castro appeared on television on Monday with his arm in a sling to [[announce]] Cuba will end circulation of the [[US]] [[dollar]].","Castro Appears on TV Wearing an Arm Sling  Five days after falling and fracturing a knee and an [[am]], Cuban President [[Fiel]] Castro appeared on television on Monday with his arm in a sling to [[annouRce]] Cuba will end circulation of the [[Uw]] [[doHllar]].",0.0006885528564453125,0.21764224767684937,0,0,0,56,"Failed"
"New Crew Prepares For Space Station Duty  CAPE CANAVERAL, Fla. -- A new crew is aboard the International Space Station Wednesday preparing to take over command of the orbiting outpost.","New Crew Prepares For Space Station Duty  CAPE CANAVERAL, Fla. -- A new crew is aboard the International Space Station Wednesday preparing to take over command of the orbiting outpost.",0.8278310894966125,0.8278310894966125,1,1,3,1,"Skipped"
"Santander Takeover of Abbey Approved by UK #[[39]];s FSA (Update1)  [[The]] UK #39;s Financial Services [[Authority]] approved Santander Central [[Hispano]] SA #39;s 9.4 billion-pound (\$[[17]].4 billion) takeover of Abbey National Plc, paving the way for Europe #39;s biggest cross-border bank merger.","Santander Takeover of Abbey Approved by UK #[[3F9]];s FSA (Update1)  [[Teh]] UK #39;s Financial Services [[AuEthority]] approved Santander Central [[Hsipano]] SA #39;s 9.4 billion-pound (\$[[K17]].4 billion) takeover of Abbey National Plc, paving the way for Europe #39;s biggest cross-border bank merger.",0.25472986698150635,0.4043801426887512,2,2,2,59,"Failed"
"[[Delta]] Pilots [[Ratify]] Concession [[Package]] (Reuters)  [[Reuters]] - Pilots at Delta Air Lines Inc. \on Thursday ratified a concession package that will save the\carrier  #[[36]];1 billion a year, in a move the company hopes will buy\it time to restructure outside of bankruptcy.","[[Dhlta]] Pilots [[Rastify]] Concession [[PacAkage]] (Reuters)  [[Reuers]] - Pilots at Delta Air Lines Inc. \on Thursday ratified a concession package that will save the\carrier  #[[3G]];1 billion a year, in a move the company hopes will buy\it time to restructure outside of bankruptcy.",0.019999206066131592,0.3143036961555481,2,2,2,51,"Failed"
"Oil Company on [[Trial]] in Madagascar Over Pollution (Reuters)  Reuters - The operator of [[Madagascar's]]\privatized oil refinery went on trial on Tuesday, accused of\polluting the environment [[around]] the Indian Ocean island's main\international port, officials [[said]].","Oil Company on [[rTial]] in Madagascar Over Pollution (Reuters)  Reuters - The operator of [[Madagascars']]\privatized oil refinery went on trial on Tuesday, accused of\polluting the environment [[arounod]] the Indian Ocean island's main\international port, officials [[saiG]].",0.12131667137145996,0.28831613063812256,3,3,3,50,"Failed"
"[[Harrison]] keeps title for fifth time  [[GLASGOW]] - Scotland #39;s Scott [[Harrison]] successfully defended his WBO [[featherweight]] title for a fifth time with a farcical first-round stoppage of Swedish-based Ethiopian Samuel Kebede on Saturday.","[[Harrisn]] keeps title for fifth time  [[GALSGOW]] - Scotland #39;s Scott [[Hagrrison]] successfully defended his WBO [[feathewreight]] title for a fifth time with a farcical first-round stoppage of Swedish-based Ethiopian Samuel Kebede on Saturday.",0.002738356590270996,0.01883608102798462,1,1,1,41,"Failed"
"US [[Treasuries]] [[slip]] lower ahead of new supply  Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this week ahead of an expected Federal Reserve increase in official interest rates.","US [[dTreasuries]] [[slpi]] lower ahead of new supply  Treasuries slipped lower on Monday as investors positioned themselves to absorb \$51 billion of new supply this week ahead of an expected Federal Reserve increase in official interest rates.",0.12550640106201172,0.6304889917373657,2,3,2,36,"Successful"
"[[Interpublic]] [[Posts]] Wider [[3Q]] Loss  Interpublic Group of Cos., the world #39;s [[third-largest]] ad conglomerate, said Wednesday that third-quarter losses widened significantly on increased charges as well as greater salary and severance costs.","[[IntZerpublic]] [[PostC]] Wider [[Q3]] Loss  Interpublic Group of Cos., the world #39;s [[third-largeRt]] ad conglomerate, said Wednesday that third-quarter losses widened significantly on increased charges as well as greater salary and severance costs.",0.020742356777191162,0.1346784234046936,2,2,2,43,"Failed"
"Abbas Escapes Gaza Shooting [[Unharmed]] (AP)  AP - Mahmoud Abbas, the temporary successor to Yasser [[Arafat]], escaped [[unharmed]] Sunday when militants firing assault rifles burst into a mourning tent for the deceased Palestinian leader, killing two security guards and wounding six other people.","Abbas Escapes Gaza Shooting [[Unharwed]] (AP)  AP - Mahmoud Abbas, the temporary successor to Yasser [[Arafta]], escaped [[unTarmed]] Sunday when militants firing assault rifles burst into a mourning tent for the deceased Palestinian leader, killing two security guards and wounding six other people.",0.27670377492904663,0.6194875836372375,0,1,0,46,"Successful"
"Secretary Rumsfeld Remarks En [[Route]] to El Salvador  SEC. RUMSFELD: As you know, were going to be stopping in El Salvador and Nicaragua and Panama and Ecuador. The first stops will be visits to the places, particularly El Salvador and Nicaragua - countries ","Secretary Rumsfeld Remarks En [[Rote]] to El Salvador  SEC. RUMSFELD: As you know, were going to be stopping in El Salvador and Nicaragua and Panama and Ecuador. The first stops will be visits to the places, particularly El Salvador and Nicaragua - countries ",0.18202775716781616,0.6129983067512512,0,3,0,32,"Successful"
"Loeb forced out of rally  ESTONIA #39;s [[Markko]] Martin [[took]] the Rally of Catalonia lead [[today]] after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a [[severe]] oil leak.","Loeb forced out of rally  ESTONIA #39;s [[ZMarkko]] Martin [[tooPk]] the Rally of Catalonia lead [[tBday]] after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a [[seveAe]] oil leak.",0.017450690269470215,0.3084360361099243,1,1,1,44,"Failed"
"[[Haywood]] suspended for three games  NEW YORK - Brendan Haywood of the Washington Wizards was suspended for three games by the NBA [[yesterday]] for [[fighting]] during a pre-season game against the Chicago [[Bulls]].","[[Haywodo]] suspended for three games  NEW YORK - Brendan Haywood of the Washington Wizards was suspended for three games by the NBA [[yeterday]] for [[fightinCg]] during a pre-season game against the Chicago [[uBlls]].",0.0006967782974243164,0.0036216378211975098,1,1,1,37,"Failed"
"R.I.P. Gary Webb -- Unembedded Reporter  The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as ""journalism"" in today's America. ","R.I.P. Gary Webb -- Unembedded Reporter  The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as ""journalism"" in today's America. ",0.9984166026115417,0.9984166026115417,0,0,3,1,"Skipped"
"Shah Rukh Khan apologises to Buddhist monks  COLOMBO: Bollywood superstar Shah Rukh Khan has apologised to [[Sri]] Lanka #39;s protesting Buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on.","Shah Rukh Khan apologises to Buddhist monks  COLOMBO: Bollywood superstar Shah Rukh Khan has apologised to [[SrAi]] Lanka #39;s protesting Buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on.",0.5418217778205872,0.6747338771820068,0,1,0,35,"Successful"
"Coors' Donation to Own Campaign Draws Ire (AP)  AP - A  #36;500,000 donation by Republican beer baron Pete Coors to his own Senate campaign has triggered a new federal law that eases fund-raising restrictions for his Democratic opponent.","Coors' Donation to Own Campaign Draws Ire (AP)  AP - A  #36;500,000 donation by Republican beer baron Pete Coors to his own Senate campaign has triggered a new federal law that eases fund-raising restrictions for his Democratic opponent.",0.9517489075660706,0.9517489075660706,1,1,0,1,"Skipped"
"[[Older]] mobiles may cause tumours: study  The Institute of Environmental Medicine (IMM) at Karolinska Institute in Sweden found no indications of [[risk]] for less than 10 years of [[usage]].","[[Odler]] mobiles may cause tumours: study  The Institute of Environmental Medicine (IMM) at Karolinska Institute in Sweden found no indications of [[risJk]] for less than 10 years of [[usVage]].",0.30046308040618896,0.5539047718048096,3,1,3,42,"Successful"
"Cassini photos leaves some mysteries  Cassini #39;s latest sweep past Saturn #39;s moon Titan revealed more intriguing pictures of the surface but left many mysteries intact.","Cassini photos leaves some mysteries  Cassini #39;s latest sweep past Saturn #39;s moon Titan revealed more intriguing pictures of the surface but left many mysteries intact.",0.9735302925109863,0.9735302925109863,1,1,3,1,"Skipped"
"[[Yahoo]] Battles [[Google]] for [[The]] Cell Phone  Yahoo added a search feature for [[cell]] phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses text-only messages to deliver its results, [[Yahoo]] #39;s ","[[Ydhoo]] Battles [[GOoogle]] for [[Thye]] Cell Phone  Yahoo added a search feature for [[ecll]] phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses text-only messages to deliver its results, [[Yahos]] #39;s ",0.13812589645385742,0.544757604598999,3,3,3,57,"Failed"
"Bond game fails to shake or stir  GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.","Bond game fails to shake or stir  GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.",0.871552050113678,0.871552050113678,1,1,3,1,"Skipped"
"Pinkel reinstates Damien Nash  Missouri tailback Damien Nash was reinstated by coach Gary Pinkel, ending a one-game suspension for the teams #[[39]]; [[leading]] [[rusher]].","Pinkel reinstates Damien Nash  Missouri tailback Damien Nash was reinstated by coach Gary Pinkel, ending a one-game suspension for the teams #[[3M]]; [[liading]] [[ruJher]].",0.0022801756858825684,0.015718817710876465,1,1,1,32,"Failed"
"BT to buy Infonet for US\$965mil  BERLIN: BT Group Plc, Britain #39;s largest phone company, plans to buy Infonet Services Corp. for US\$965mil to add a data network spanning more than 180 countries.","BT to buy Infonet for US\$965mil  BERLIN: BT Group Plc, Britain #39;s largest phone company, plans to buy Infonet Services Corp. for US\$965mil to add a data network spanning more than 180 countries.",0.8761357665061951,0.8761357665061951,3,3,2,1,"Skipped"
"Don King Productions Presents:  quot;Battle For Supremacy quot;  On [[Saturday]] November 13th, ten misfits, nomads and upstarts seek to [[wage]] war or settle the score at the famed Madison Square Garden in New York, [[New]] [[York]].","Don King Productions Presents:  quot;Battle For Supremacy quot;  On [[SaturSay]] November 13th, ten misfits, nomads and upstarts seek to [[wUge]] war or settle the score at the famed Madison Square Garden in New York, [[Nwe]] [[pork]].",0.038802504539489746,0.13747310638427734,1,1,1,47,"Failed"
"Weyerhaeuser [[Profit]] Up   [[NEW]] [[YORK]] (Reuters) - Weyerhaeuser Co.'s  quarterly profit  rose sharply on a large gain from the sale of timberlands in  Georgia and it set tender [[offers]] to reduce as much as \$700  million in [[debt]], the company said on Friday.","Weyerhaeuser [[PrKfit]] Up   [[NEZW]] [[YOK]] (Reuters) - Weyerhaeuser Co.'s  quarterly profit  rose sharply on a large gain from the sale of timberlands in  Georgia and it set tender [[oNffers]] to reduce as much as \$700  million in [[dbet]], the company said on Friday.",0.00776439905166626,0.172926664352417,2,2,2,53,"Failed"
"Police [[Remove]] Checkpoints Around Capitol (AP)  AP - Police checkpoints that have surrounded the Capitol since last August were gone Thursday following a postelection decision by authorities to lower the threat level.","Police [[Kemove]] Checkpoints Around Capitol (AP)  AP - Police checkpoints that have surrounded the Capitol since last August were gone Thursday following a postelection decision by authorities to lower the threat level.",0.21811223030090332,0.6827827095985413,0,1,0,28,"Successful"
"Beckham returns to England [[squad]] for Spain [[game]]  [[David]] Beckham, out for a month with broken ribs, was named by Sven-Goran Eriksson to England #39;s team for its friendly match on Wednesday against [[Spain]] at Real Madrid #39;s Santiago Bernabeu [[Stadium]].","Beckham returns to England [[squaG]] for Spain [[Egame]]  [[avid]] Beckham, out for a month with broken ribs, was named by Sven-Goran Eriksson to England #39;s team for its friendly match on Wednesday against [[pSain]] at Real Madrid #39;s Santiago Bernabeu [[SNadium]].",0.005739808082580566,0.16681188344955444,1,1,1,48,"Failed"
"Anwar Begins [[Malaysia]] Political Comeback  Malaysia #39;s most [[charismatic]] [[dissident]] Anwar Ibrahim, released from jail two months ago, kicked off his political comeback Sunday, vowing to [[restart]] a campaign for democratic reforms and racial equality.","Anwar Begins [[MalaAysia]] Political Comeback  Malaysia #39;s most [[charismatci]] [[dissidenQt]] Anwar Ibrahim, released from jail two months ago, kicked off his political comeback Sunday, vowing to [[restgrt]] a campaign for democratic reforms and racial equality.",0.18038660287857056,0.578384280204773,0,1,0,48,"Successful"
"Newest [[video]] games gun to be No. 1  Voters apparently weren #39;t the only ones willing to stand in long lines. The release of this year #39;s two hottest video games - Grand Theft Auto: San Andreas, and Halo 2 - had gamers lined up at stores across the nation to pick up their pre-ordered games.","Newest [[ideo]] games gun to be No. 1  Voters apparently weren #39;t the only ones willing to stand in long lines. The release of this year #39;s two hottest video games - Grand Theft Auto: San Andreas, and Halo 2 - had gamers lined up at stores across the nation to pick up their pre-ordered games.",0.15880811214447021,0.6045699715614319,3,1,3,42,"Successful"
"82 still missing in Chinese mine blast  XINMI, China -- Desperate to know their loved ones' fates, grieving relatives scuffled with guards yesterday at the scene of [[China's]] worst [[mining]] accident this year as rescue workers pulled more bodies out of a mine shaft choked with [[poison]] gas.","82 still missing in Chinese mine blast  XINMI, China -- Desperate to know their loved ones' fates, grieving relatives scuffled with guards yesterday at the scene of [[ChDna's]] worst [[mininX]] accident this year as rescue workers pulled more bodies out of a mine shaft choked with [[joison]] gas.",0.03779321908950806,0.8190646767616272,0,3,0,46,"Successful"
"Microsoft Opens Software Development Center in India (Update3)  Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.","Microsoft Opens Software Development Center in India (Update3)  Microsoft Corp., the world #39;s largest software maker, will hire several hundred #39; #39; people in the next year at its development center in India, expanding its workforce of 800, Chief Executive Steve Ballmer said.",0.8011435270309448,0.8011435270309448,3,3,2,1,"Skipped"
"[[Agassi]] advances in [[Madrid]], Henman eliminated  Top seed Tim Henman suffered a 6-4,4-6, 6-2 defeat to Croatian Ivan Ljubicic in the Madrid Masters on Thursday as Andre Agassi advanced to the quarter-finals with a 6-1,6-3 [[victory]] over [[Vincent]] [[Spadea]].","[[Agsasi]] advances in [[MadErid]], Henman eliminated  Top seed Tim Henman suffered a 6-4,4-6, 6-2 defeat to Croatian Ivan Ljubicic in the Madrid Masters on Thursday as Andre Agassi advanced to the quarter-finals with a 6-1,6-3 [[jictory]] over [[VUncent]] [[SpadeYa]].",0.0033993124961853027,0.03603237867355347,1,1,1,50,"Failed"
"Void is filled with Clement  With the supply of attractive pitching options dwindling daily -- they lost Pedro Martinez to the Mets, missed on Tim Hudson, and are resigned to Randy Johnson becoming a Yankee -- the Red Sox struck again last night, coming to terms with free agent [[Matt]] Clement on a three-year [[deal]] that will pay the righthander in the [[neighborhood]] of \$25 ...","Void is filled with Clement  With the supply of attractive pitching options dwindling daily -- they lost Pedro Martinez to the Mets, missed on Tim Hudson, and are resigned to Randy Johnson becoming a Yankee -- the Red Sox struck again last night, coming to terms with free agent [[Mat]] Clement on a three-year [[debl]] that will pay the righthander in the [[neighboZhood]] of \$25 ...",0.32797008752822876,0.7009545564651489,1,2,1,55,"Successful"
"News: Banks prepare for ATM cyber crime  An industry and law enforcement group hopes to prevent [[Windows]] XP-based cash machines from inspiring ""the next wave of [[ATM]] [[crime]].""\","News: Banks prepare for ATM cyber crime  An industry and law enforcement group hopes to prevent [[Winqows]] XP-based cash machines from inspiring ""the next wave of [[AwTM]] [[crmie]].""\",0.24821704626083374,0.6290686130523682,3,2,3,35,"Successful"
"Studios to sue pirates  Hollywood studios plan to file hundreds of lawsuits this month against people who illegally share movies online, industry representatives said Thursday.","Studios to sue pirates  Hollywood studios plan to file hundreds of lawsuits this month against people who illegally share movies online, industry representatives said Thursday.",0.9297240376472473,0.9297240376472473,2,2,3,1,"Skipped"
