original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,label_shap
"shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be [[tender]] and darkly [[comic]] .","shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be [[tenԁer]] and darkly [[cmic]] .",0.08269733190536499,0.5117166042327881,1,0,1,41,Successful,0
"a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .","a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .",0.611382007598877,0.611382007598877,0,0,1,1,Skipped,
"had anyone here done anything remotely [[intelligent]] , we all could have stopped watching long [[ago]] .","had anyone here done anything remotely [[iոtelligent]] , we all could have stopped watching long [[formerly]] .",0.002234339714050293,0.006438136100769043,0,0,0,32,Failed,
"all the [[performances]] are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .","all the [[per𝚏ormances]] are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .",0.22000712156295776,0.513668417930603,1,0,1,33,Successful,0
"[[katz]] uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most powerful of all is the [[song]] itself","[[ka𝚝z]] uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most powerful of all is the [[soոg]] itself",0.1208532452583313,0.5964331030845642,1,0,1,45,Successful,0
"though howard demonstrates a great eye as a [[director]] , this southern gothic drama is sadly a tough sit , with an [[undeveloped]] [[narrative]] and enough flashbacks and heavy-handed metaphors to [[choke]] a [[horse]] -- or at least slow him down to a canter .","though howard demonstrates a great eye as a [[filmmaker]] , this southern gothic drama is sadly a tough sit , with an [[untapped]] [[descriptive]] and enough flashbacks and heavy-handed metaphors to [[stifle]] a [[cheval]] -- or at least slow him down to a canter .",0.032589733600616455,0.31742626428604126,0,0,0,96,Failed,
"it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly [[deep]] .","it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly [[deepest]] .",0.3812195658683777,0.6548947095870972,1,0,1,22,Successful,0
"as tweedy talks about canning his stockbroker and repairing his [[pool]] , you yearn for a few airborne tv sets or nude [[groupies]] on the nod to [[liven]] things up .","as tweedy talks about canning his stockbroker and repairing his [[puddle]] , you yearn for a few airborne tv sets or nude [[lovers]] on the nod to [[liveո]] things up .",0.024053573608398438,0.20689404010772705,0,0,0,54,Failed,
"[[occasionally]] melodramatic , it 's also extremely effective .","[[habitually]] melodramatic , it 's also extremely effective .",0.15817439556121826,0.6959583759307861,1,0,1,23,Successful,0
would seem to have a lock on the title of [[ugliest]] movie of the year .,would seem to have a lock on the title of [[prettiest]] movie of the year .,0.005554854869842529,0.8397339582443237,0,1,0,21,Successful,0
about as [[cutting-edge]] as pet rock : the movie .,about as [[cutting-eԁge]] as pet rock : the movie .,0.010652542114257812,0.048857808113098145,0,0,0,19,Failed,
pray 's film works well and will appeal even to those who are n't too [[familiar]] with turntablism .,pray 's film works well and will appeal even to those who are n't too [[familiaⲅ]] with turntablism .,0.09138202667236328,0.5195213556289673,1,0,1,25,Successful,0
"this is a [[terrific]] character study , a probe into the [[life]] of a complex man .","this is a [[terri𝚏ic]] character study , a probe into the [[lives]] of a complex man .",0.026355326175689697,0.5195213556289673,1,0,1,33,Successful,0
"i found it slow , [[drab]] , and bordering on melodramatic .","i found it slow , [[darb]] , and bordering on melodramatic .",0.00044077634811401367,0.0011879205703735352,0,0,0,17,Failed,
a yarn that respects the marvel version without becoming ensnared by it .,a yarn that respects the marvel version without becoming ensnared by it .,0.6757646203041077,0.6757646203041077,0,0,1,1,Skipped,
"marisa tomei is good , but just a [[kiss]] is just a mess .","marisa tomei is good , but just a [[ksis]] is just a mess .",0.0179862380027771,0.2689414620399475,0,0,0,10,Failed,
"clever , brutal and strangely [[soulful]] movie .","clever , brutal and strangely [[solful]] movie .",0.14608728885650635,0.8418256640434265,1,0,1,20,Successful,0
the master of [[disaster]] - it 's a [[piece]] of dreck disguised as comedy .,the master of [[disasteⲅ]] - it 's a [[pieϲe]] of dreck disguised as comedy .,0.0005442500114440918,0.001466512680053711,0,0,0,34,Failed,
an exceedingly [[clever]] piece of cinema .,an exceedingly [[cleѵer]] piece of cinema .,0.0012255311012268066,0.09534949064254761,1,1,1,16,Failed,
"ms. fulford-wierzbicki is almost spooky in her sulky , calculating lolita turn .","ms. fulford-wierzbicki is almost spooky in her sulky , calculating lolita turn .",0.9928231239318848,0.9928231239318848,0,0,1,1,Skipped,
going to the website may be just as fun -lrb- and scary -rrb- as going to the film .,going to the website may be just as fun -lrb- and scary -rrb- as going to the film .,0.5156198740005493,0.5156198740005493,1,1,0,1,Skipped,
"like a tone-deaf singer at a benefit concert , john q. is a [[bad]] movie appearing on behalf of a good cause .","like a tone-deaf singer at a benefit concert , john q. is a [[mala]] movie appearing on behalf of a good cause .",0.08756381273269653,0.5888891220092773,0,1,0,23,Successful,0
some actors have so much [[charisma]] that you 'd be happy to listen to them reading the phone book .,some actors have so much [[chraisma]] that you 'd be happy to listen to them reading the phone book .,0.05749320983886719,0.8807970881462097,1,0,1,24,Successful,1
a dream [[cast]] of solid female talent who build a seamless [[ensemble]] .,a dream [[cat]] of solid female talent who build a seamless [[together]] .,0.003483414649963379,0.7520125508308411,1,0,1,21,Successful,1
"in a normal screen process , these bromides would be [[barely]] [[enough]] to sustain an interstitial program on the discovery channel .","in a normal screen process , these bromides would be [[barelу]] [[enoսgh]] to sustain an interstitial program on the discovery channel .",0.004905343055725098,0.19314736127853394,0,0,0,39,Failed,
-lrb- anderson -rrb- uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,-lrb- anderson -rrb- uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,0.9674102663993835,0.9674102663993835,0,0,1,1,Skipped,
"... both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy [[treat]] . '","... both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy [[tret]] . '",0.11920297145843506,0.6619228720664978,1,0,1,27,Successful,0
what 's next ?,what 's next ?,0.8918110728263855,0.8918110728263855,0,0,1,1,Skipped,
marries the amateurishness of the blair witch project with the illogic of series 7 : the [[contenders]] to create a completely [[crass]] and [[forgettable]] movie .,marries the amateurishness of the blair witch project with the illogic of series 7 : the [[contenderѕ]] to create a completely [[craѕs]] and [[forge𝚝table]] movie .,0.0013885498046875,0.14318770170211792,0,0,0,62,Failed,
"its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .","its direction , its script , and weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .",0.7217432260513306,0.7217432260513306,0,0,1,1,Skipped,
"sensitive , insightful and [[beautifully]] rendered film .","sensitive , insightful and [[beauti𝚏ully]] rendered film .",0.004331469535827637,0.031858861446380615,1,1,1,24,Failed,
but an unwillingness to explore beyond the surfaces of her characters [[prevents]] nettelbeck 's film from [[coming]] together .,but an unwillingness to explore beyond the surfaces of her characters [[pⲅevents]] nettelbeck 's film from [[upcoming]] together .,0.0008559226989746094,0.02128732204437256,0,0,0,39,Failed,
"the writers , director wally wolodarsky , and all the actors should start their own [[coeducational]] fraternity : kappa [[rho]] alpha phi .","the writers , director wally wolodarsky , and all the actors should start their own [[coеducational]] fraternity : kappa [[zeta]] alpha phi .",0.18242555856704712,0.4073333740234375,0,0,0,37,Failed,
"on the surface , it 's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the double life of [[veronique]] .","on the surface , it 's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the double life of [[ѵeronique]] .",0.27512967586517334,0.5117166042327881,1,0,1,33,Successful,0
"audiences conditioned to getting weepy over [[saucer-eyed]] , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally [[cheated]] by the film 's tart , [[sugar-free]] wit .","audiences conditioned to getting weepy over [[sauceⲅ-eyed]] , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally [[chaeted]] by the film 's tart , [[sսgar-free]] wit .",0.024798154830932617,0.5698527097702026,0,1,0,57,Successful,0
"a sour , [[nasty]] offering .","a sour , [[ոasty]] offering .",0.0005442500114440918,0.003945469856262207,0,0,0,15,Failed,
"chicago is sophisticated , brash , sardonic , completely [[joyful]] in its execution .","chicago is sophisticated , brash , sardonic , completely [[jofyul]] in its execution .",0.04742586612701416,0.5,1,0,1,21,Successful,1
"in fessenden 's horror [[trilogy]] , this theme has proved important to him and is especially so in the finale .","in fessenden 's horror [[netherworld]] , this theme has proved important to him and is especially so in the finale .",0.28140562772750854,0.6584174633026123,1,0,1,23,Successful,0
"a frantic search for laughs , with a hit-to-miss ratio that does [[n't]] exactly favour the [[audience]] .","a frantic search for laughs , with a hit-to-miss ratio that does [[n'𝚝]] exactly favour the [[viewers]] .",0.0012066364288330078,0.00457388162612915,0,0,0,30,Failed,
feels [[like]] six different movies fighting each other for attention .,feels [[adores]] six different movies fighting each other for attention .,0.006589829921722412,0.16026604175567627,0,0,0,19,Failed,
"as a witness to several greek-american weddings -- but , happily , a victim of [[none]] -- i can testify to the comparative [[accuracy]] of ms. vardalos ' memories and [[insights]] .","as a witness to several greek-american weddings -- but , happily , a victim of [[no]] -- i can testify to the comparative [[accuⲅacy]] of ms. vardalos ' memories and [[iոsights]] .",0.046724915504455566,0.5964331030845642,1,0,1,57,Successful,0
the [[film]] makes a strong case for the [[importance]] of the musicians in creating the motown sound .,the [[films]] makes a strong case for the [[impor𝚝ance]] of the musicians in creating the motown sound .,0.009412586688995361,0.5467381477355957,1,0,1,38,Successful,0
the [[story]] loses its bite in a last-minute happy ending that 's even [[less]] plausible than the [[rest]] of the picture .,the [[histories]] loses its bite in a last-minute happy ending that 's even [[lses]] plausible than the [[res𝚝]] of the picture .,0.0013353824615478516,0.0162774920463562,0,0,0,46,Failed,
"the result is solemn and horrifying , yet strangely [[detached]] .","the result is solemn and horrifying , yet strangely [[deta]] [[ched]] .",0.0031726956367492676,0.010091304779052734,0,0,0,23,Failed,
"director benoit jacquot , making his first [[opera-to-film]] translation with [[tosca]] , [[conveys]] the heaving passion of puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation .","director benoit jacquot , making his first [[opera-ot-film]] translation with [[tosϲa]] , [[ϲonveys]] the heaving passion of puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation .",0.04958897829055786,0.46879059076309204,1,1,1,61,Failed,
"you would be better off investing in the worthy [[emi]] recording that serves as the soundtrack , or the [[home]] video of the [[1992]] malfitano-domingo production .","you would be better off investing in the worthy [[ei]] recording that serves as the soundtrack , or the [[hme]] video of the [[192]] malfitano-domingo production .",0.13296425342559814,0.2173374891281128,0,0,0,40,Failed,
the production [[values]] are up there .,the production [[value]] are up there .,0.02800750732421875,0.554470419883728,1,0,1,6,Successful,0
a very [[average]] science fiction film .,a very [[media]] science fiction film .,0.0032731294631958008,0.9099069833755493,0,1,0,19,Successful,1
"a distant , even sterile , yet compulsively watchable look at the sordid life of hogan 's heroes star bob crane .","a distant , even sterile , yet compulsively watchable look at the sordid life of hogan 's heroes star bob crane .",0.9921841025352478,0.9921841025352478,0,0,1,1,Skipped,
"home alone goes [[hollywood]] , a [[funny]] [[premise]] until the kids start pulling off stunts not even steven spielberg would know how to do .","home alone goes [[tinseltown]] , a [[hilarious]] [[premie]] until the kids start pulling off stunts not even steven spielberg would know how to do .",0.01150810718536377,0.49218815565109253,0,0,0,58,Failed,
"might have been better off as a [[documentary]] , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and [[outrage]] .","might have been better off as a [[documentɑry]] , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and [[outraɡe]] .",0.11124128103256226,0.5698527097702026,0,1,0,45,Successful,0
davis has [[filled]] out his cast with appealing fresh faces .,davis has [[filⅼed]] out his cast with appealing fresh faces .,0.006289958953857422,0.6442251205444336,1,0,1,19,Successful,1
"full of [[profound]] , real-life moments that anyone can relate to , it [[deserves]] a wide audience .","full of [[pro𝚏ound]] , real-life moments that anyone can relate to , it [[deserveѕ]] a wide audience .",0.011331737041473389,0.15610486268997192,1,1,1,40,Failed,
"the period -- swinging london in the time of the mods and the [[rockers]] -- gets the once-over once again in gangster no. 1 , but [[falls]] apart [[long]] before the end .","the period -- swinging london in the time of the mods and the [[bluesy]] -- gets the once-over once again in gangster no. 1 , but [[𝚏alls]] apart [[lonɡ]] before the end .",0.02096426486968994,0.2553436756134033,0,0,0,61,Failed,
-lrb- broomfield -rrb- uncovers a [[story]] powerful enough to leave the screen sizzling with intrigue .,-lrb- broomfield -rrb- uncovers a [[ѕtory]] powerful enough to leave the screen sizzling with intrigue .,0.10669058561325073,0.5698527097702026,1,0,1,24,Successful,0
"an [[exciting]] and involving rock music doc , a smart and satisfying look inside that tumultuous [[world]] .","an [[exci𝚝ing]] and involving rock music doc , a smart and satisfying look inside that tumultuous [[woⲅld]] .",0.007232785224914551,0.35220175981521606,1,1,1,40,Failed,
"unlike the nauseating fictions peddled by such ` have-yourself-a-happy-little-holocaust ' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz .","unlike the nauseating fictions peddled by such ` have-yourself-a-happy-little-holocaust ' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz .",0.986571729183197,0.986571729183197,0,0,1,1,Skipped,
about as satisfying and [[predictable]] as the fare at your local [[drive]] through .,about as satisfying and [[predictably]] as the fare at your local [[stroll]] through .,0.0018102526664733887,0.10087865591049194,0,0,0,33,Failed,
"[[divine]] secrets of the ya-ya sisterhood [[may]] not be exactly [[divine]] , but it 's definitely -- defiantly -- ya ya , what with all of those terrific songs and spirited performances .","[[celeste]] secrets of the ya-ya sisterhood [[maggio]] not be exactly [[ԁivine]] , but it 's definitely -- defiantly -- ya ya , what with all of those terrific songs and spirited performances .",0.05500531196594238,0.49218815565109253,1,1,1,51,Failed,
"-lrb- a -rrb- rare , [[beautiful]] film .","-lrb- a -rrb- rare , [[resplendent]] film .",0.22815650701522827,0.6757646203041077,1,0,1,22,Successful,0
"superior genre storytelling , which gets under our skin simply by crossing the nuclear line .","superior genre storytelling , which gets under our skin simply by crossing the nuclear line .",0.9304582476615906,0.9304582476615906,0,0,1,1,Skipped,
presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,0.9744347929954529,0.9744347929954529,0,0,1,1,Skipped,
a pro-fat farce that [[overcomes]] much of its excessive moral baggage thanks to two appealing lead performances .,a pro-fat farce that [[overϲomes]] much of its excessive moral baggage thanks to two appealing lead performances .,0.0736963152885437,0.6893056035041809,1,0,1,29,Successful,0
"it 's hard not to be seduced by -lrb- witherspoon 's -rrb- charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the [[max]] .","it 's hard not to be seduced by -lrb- witherspoon 's -rrb- charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the [[shitload]] .",0.0815197229385376,0.6893056035041809,1,0,1,24,Successful,0
"reggio falls victim to relying on the very digital technology that he fervently [[scorns]] , creating a [[meandering]] , inarticulate and ultimately [[disappointing]] film .","reggio falls victim to relying on the very digital technology that he fervently [[ѕcorns]] , creating a [[mеandering]] , inarticulate and ultimately [[disappoin𝚝ing]] film .",0.001377701759338379,0.00877910852432251,0,0,0,66,Failed,
"smart science fiction for grown-ups , with only a few false steps along the [[way]] .","smart science fiction for grown-ups , with only a few false steps along the [[wɑy]] .",0.04742586612701416,0.5078119039535522,1,0,1,19,Successful,0
"an incendiary , deeply thought-provoking look at one of the most peculiar -lrb- and peculiarly venomous -rrb- bigotries in our increasingly frightening theocracy","an incendiary , deeply thought-provoking look at one of the most peculiar -lrb- and peculiarly venomous -rrb- bigotries in our increasingly frightening theocracy",0.9053223133087158,0.9053223133087158,0,0,1,1,Skipped,
it 's a great deal of [[sizzle]] and very [[little]] steak .,it 's a great deal of [[sizzling]] and very [[lit𝚝le]] steak .,0.0005274415016174316,0.01691490411758423,0,0,0,31,Failed,
"mixes likeable personalities , inventive photography and [[cutting]] , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , [[hopeful]] and always [[fun]] .","mixes likeable personalities , inventive photography and [[ϲutting]] , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , [[hope𝚏ul]] and always [[fuո]] .",0.05707138776779175,0.39233678579330444,1,1,1,57,Failed,
john leguizamo [[may]] be a dramatic [[actor]] -- just not in this movie .,john leguizamo [[maybe]] be a dramatic [[player]] -- just not in this movie .,0.03358954191207886,0.06954175233840942,0,0,0,27,Failed,
the film is like a series of beginnings and middles that [[never]] [[take]] off .,the film is like a series of beginnings and middles that [[nos]] [[takes]] off .,0.0007916092872619629,0.07263672351837158,0,0,0,31,Failed,
"even by dumb action-movie standards , [[ballistic]] : ecks vs. sever is a [[dumb]] action movie .","even by dumb action-movie standards , [[bulletproof]] : ecks vs. sever is a [[dmub]] action movie .",0.0100136399269104,0.17553812265396118,0,0,0,38,Failed,
"[[liman]] , of swingers and [[go]] , makes his big-budget action film debut something of a [[clunker]] as he delivers a long , low-heat chase , interrupted by a middling car chase .","[[limaո]] , of swingers and [[ɡo]] , makes his big-budget action film debut something of a [[clunekr]] as he delivers a long , low-heat chase , interrupted by a middling car chase .",0.03161877393722534,0.3225259780883789,0,0,0,47,Failed,
a marvellous journey from childhood idealism to adolescent self-absorption .,a marvellous journey from childhood idealism to adolescent self-absorption .,0.9693242311477661,0.9693242311477661,0,0,1,1,Skipped,
about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,0.9726235270500183,0.9726235270500183,0,0,1,1,Skipped,
"the movie takes itself too seriously and , as a result , it makes for only [[intermittent]] [[fun]] .","the movie takes itself too seriously and , as a result , it makes for only [[flashing]] [[hilarious]] .",0.003123641014099121,0.024798154830932617,0,0,0,37,Failed,
it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,0.9825575351715088,0.9825575351715088,0,0,1,1,Skipped,
"the [[plot]] is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too [[complicated]] to keep [[track]] of .","the [[plots]] is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too [[intricate]] to keep [[trails]] of .",0.0100136399269104,0.03333687782287598,0,0,0,67,Failed,
"this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story 's a [[little]] weak .","this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story 's a [[lit𝚝le]] weak .",0.23370635509490967,0.8080672025680542,1,0,1,24,Successful,0
